Kind,Name,AltCountLineCode,CountInput,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots
Function,avfilter_graph_request_oldest,17,0,17,4,0,0,0,1,1,0,7,4,4,0,0,1,1,1,1,0,0,0,0
Function,avfilter_graph_send_command,24,2,24,3,5,0,0,2,6,1,11,12,4,0,8,5,5,6,4,3,3,2,3
Function,avfilter_graph_set_auto_convert,4,0,4,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_init_dict,31,0,31,4,7,0,0,1,7,1,14,10,3,0,7,5,5,5,4,4,3,2,3
Function,avfilter_init_str,101,1,29,8,8,73,5,1,20,1,46,18,8,1,9,6,6,7,5,4,4,2,4
Function,avfilter_inout_alloc,4,0,4,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,avfilter_inout_free,9,0,9,2,0,0,0,0,1,0,4,1,1,0,0,1,1,1,1,0,0,0,0
Function,avfilter_insert_filter,27,0,27,8,2,0,0,1,2,0,13,9,6,0,3,2,2,2,1,1,0,1,0
Function,avfilter_license,5,0,4,1,0,0,1,1,1,0,1,2,0,1,1,1,1,1,1,0,0,0,0
Function,avfilter_link,27,0,27,7,1,0,0,1,2,0,15,8,6,0,2,2,2,2,1,0,0,1,0
Function,avfilter_link_free,7,0,7,3,1,0,0,0,2,0,3,4,2,0,2,2,2,2,1,1,0,1,0
Function,avfilter_link_get_channels,4,0,4,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_link_set_closed,4,0,4,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_make_format64_list,9,0,9,1,0,0,0,1,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
Function,avfilter_mul_matrix,6,2,6,2,2,0,0,1,2,0,4,3,1,0,4,2,2,2,1,0,0,1,0
Function,avfilter_next,4,0,4,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_pad_count,9,0,9,2,2,0,0,1,2,0,6,4,1,0,3,2,2,2,1,1,0,1,0
Function,avfilter_pad_get_name,4,0,4,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_pad_get_type,4,0,4,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_process_command,19,2,19,6,8,0,0,2,5,1,9,12,5,0,7,5,5,5,1,2,0,2,0
Function,avfilter_ref_buffer,40,0,40,7,2,0,0,1,9,1,23,15,8,1,6,7,7,7,1,2,0,3,0
Function,avfilter_ref_get_channels,5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_register,18,0,14,5,1,2,2,1,1,0,11,5,4,0,1,1,1,1,1,0,0,0,0
Function,avfilter_register_all,252,9,248,5,4,2,2,1,2,0,246,8,4,0,4,2,2,2,1,1,0,1,0
Function,avfilter_sub_matrix,6,2,6,2,2,0,0,1,2,0,4,3,1,0,4,2,2,2,1,0,0,1,0
Function,avfilter_transform,48,5,48,13,19,0,0,4,8,1,30,32,12,1,23,3,3,5,1,1,0,3,0
Function,avfilter_uninit,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_unref_buffer,16,0,16,5,1,0,0,0,2,0,9,6,4,0,2,2,2,2,1,1,0,1,0
Function,avfilter_unref_bufferp,7,0,7,1,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0
Function,avfilter_version,5,1,5,2,0,0,0,1,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
File,avfiltergraph.c_avfilter_graph_add_filter.c,17,,0,0,0,16,3,,,,7,0,0,0,0,,,,,,,0,
File,avfiltergraph.c_avfilter_graph_alloc.c,15,,14,4,1,0,1,,,,8,5,4,0,1,,,,,,,1,
File,avfiltergraph.c_avfilter_graph_alloc_filter.c,35,,30,6,3,3,2,,,,15,11,7,0,4,,,,,,,3,
File,avfiltergraph.c_avfilter_graph_config.c,16,,16,7,7,0,0,,,,7,18,7,0,11,,,,,,,1,
File,avfiltergraph.c_avfilter_graph_create_filter.c,19,,18,8,4,0,1,,,,9,12,7,1,4,,,,,,,1,
File,avfiltergraph.c_avfilter_graph_free.c,16,,16,4,2,0,0,,,,10,6,4,0,2,,,,,,,1,
File,avfiltergraph.c_avfilter_graph_get_filter.c,9,,9,3,0,0,0,,,,5,3,3,0,0,,,,,,,0,
File,avfiltergraph.c_avfilter_graph_queue_command.c,25,,25,5,3,0,0,,,,16,8,5,0,3,,,,,,,1,
File,avfiltergraph.c_avfilter_graph_request_oldest.c,18,,18,4,0,0,0,,,,7,5,5,0,0,,,,,,,0,
File,avfiltergraph.c_avfilter_graph_send_command.c,25,,25,4,6,0,0,,,,11,14,6,0,8,,,,,,,2,
File,avfiltergraph.c_avfilter_graph_set_auto_convert.c,5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,avfiltergraph.c_can_merge_formats.c,38,,38,8,8,0,0,,,,20,14,6,0,8,,,,,,,1,
File,avfiltergraph.c_clone_filter_formats.c,13,,13,3,1,0,0,,,,6,4,3,0,1,,,,,,,1,
File,avfiltergraph.c_ff_avfilter_graph_update_heap.c,6,,6,3,0,0,0,,,,2,3,3,0,0,,,,,,,0,
File,avfiltergraph.c_ff_filter_graph_remove_filter.c,13,,13,3,0,0,0,,,,6,3,3,0,0,,,,,,,0,
File,avfiltergraph.c_ff_graph_thread_free.c,4,,3,1,0,0,1,,,,0,1,1,0,0,,,,,,,0,
File,avfiltergraph.c_ff_graph_thread_init.c,7,,7,1,1,0,0,,,,3,2,1,0,1,,,,,,,0,
File,avfiltergraph.c_filter_query_formats.c,36,,36,13,3,0,0,,,,23,19,15,0,4,,,,,,,1,
File,avfiltergraph.c_find_best_sample_fmt_of_2.c,9,,9,4,3,0,0,,,,4,8,5,0,3,,,,,,,0,
File,avfiltergraph.c_formats_declared.c,22,,22,2,1,0,0,,,,10,3,2,0,1,,,,,,,0,
File,avfiltergraph.c_get_fmt_score.c,18,,18,5,11,0,0,,,,7,16,6,0,10,,,,,,,1,
File,avfiltergraph.c_graph_check_validity.c,29,,29,0,0,0,0,,,,17,0,0,0,0,,,,,,,0,
File,avfiltergraph.c_graph_config_formats.c,16,,16,0,0,0,0,,,,9,0,0,0,0,,,,,,,0,
File,avfiltergraph.c_graph_config_links.c,14,,14,0,0,0,0,,,,7,0,0,0,0,,,,,,,0,
File,avfiltergraph.c_graph_config_pointers.c,41,,41,7,3,0,0,,,,30,10,8,0,2,,,,,,,0,
File,avfiltergraph.c_graph_insert_fifos.c,30,,30,8,3,0,0,,,,20,11,10,0,1,,,,,,,0,
File,avfiltergraph.c_heap_bubble_down.c,22,,22,4,8,0,0,,,,11,12,3,0,9,,,,,,,2,
File,avfiltergraph.c_heap_bubble_up.c,17,,17,4,6,0,0,,,,9,8,3,0,5,,,,,,,2,
File,avfiltergraph.c_pick_format.c,69,,69,18,4,0,0,,,,38,31,21,0,10,,,,,,,2,
File,avfiltergraph.c_pick_formats.c,49,,49,4,4,0,0,,,,29,9,6,0,3,,,,,,,1,
File,avfiltergraph.c_query_formats.c,172,,170,0,0,0,2,,,,79,0,0,0,0,,,,,,,0,
File,avfiltergraph.c_reduce_formats.c,10,,10,3,3,0,0,,,,6,6,4,0,2,,,,,,,1,
File,avfiltergraph.c_reduce_formats_on_filter.c,39,,39,0,0,0,0,,,,25,0,0,0,0,,,,,,,0,
File,avfiltergraph.c_sanitize_channel_layouts.c,15,,15,2,3,0,0,,,,5,5,2,0,3,,,,,,,1,
File,avfiltergraph.c_swap_channel_layouts.c,7,,7,3,0,0,0,,,,4,3,3,0,0,,,,,,,0,
File,avfiltergraph.c_swap_channel_layouts_on_filter.c,68,,68,13,2,0,0,,,,44,22,20,0,2,,,,,,,1,
File,avfiltergraph.c_swap_sample_fmts.c,7,,7,3,0,0,0,,,,4,3,3,0,0,,,,,,,0,
File,avfiltergraph.c_swap_sample_fmts_on_filter.c,48,,48,13,3,0,0,,,,30,19,16,0,4,,,,,,,1,
File,avfiltergraph.c_swap_samplerates.c,7,,7,3,0,0,0,,,,4,3,3,0,0,,,,,,,0,
File,avfiltergraph.c_swap_samplerates_on_filter.c,32,,32,6,2,0,0,,,,20,11,9,0,2,,,,,,,1,
Function,avformat_alloc_output_context2,48,1,48,11,10,0,0,1,50,2,25,28,11,3,14,9,9,9,8,17,17,3,17
Function,avformat_write_header,25,0,25,6,7,0,0,1,10,1,11,16,5,1,10,7,7,7,5,5,4,2,4
File,avio_dir_cmd.c_del_op.c,8,,8,3,2,0,0,,,,3,6,5,0,2,,,,,,,0,
File,avio_dir_cmd.c_list_op.c,45,,45,9,11,0,0,,,,22,27,13,5,11,,,,,,,2,
File,avio_dir_cmd.c_main.c,41,,41,14,20,0,0,,,,21,30,14,0,16,,,,,,,2,
File,avio_dir_cmd.c_move_op.c,8,,8,3,2,0,0,,,,3,6,5,0,2,,,,,,,0,
File,avio_dir_cmd.c_type_string.c,30,,29,1,14,0,1,,,,12,15,1,0,14,,,,,,,1,
File,avio_dir_cmd.c_usage.c,12,,12,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,avio_reading.c_main.c,63,,63,19,20,0,0,,,,38,43,22,1,20,,,,,,,1,
File,avio_reading.c_read_packet.c,11,,11,5,2,0,0,,,,8,8,7,0,1,,,,,,,0,
File,aviocat.c_main.c,71,,71,20,32,0,0,,,,45,56,25,1,32,,,,,,,2,
File,aviocat.c_usage.c,6,,5,2,1,0,1,,,,2,3,2,0,1,,,,,,,0,
Function,avpriv_aac_parse_header,34,0,34,7,1,0,0,1,1,0,28,11,10,0,1,1,1,1,1,0,0,0,0
Function,avpriv_ac3_parse_header,7,0,7,2,1,0,0,1,1,0,4,3,2,0,1,1,1,1,1,0,0,0,0
Function,avpriv_ac3_parse_header2,79,0,79,10,4,0,0,1,4,1,54,13,9,0,4,4,4,4,1,3,0,2,0
Function,avpriv_alloc_fixed_dsp,14,0,14,1,0,0,0,1,1,0,10,1,1,0,0,1,1,1,1,0,0,0,0
Function,avpriv_atomic_int_add_and_fetch,14,5,14,1,2,0,0,1,1,0,8,8,3,0,5,1,1,1,1,0,0,0,0
Function,avpriv_atomic_int_get,12,3,12,1,1,0,0,1,1,0,6,6,3,0,3,1,1,1,1,0,0,0,0
Function,avpriv_atomic_int_set,10,3,10,1,1,0,0,2,1,0,4,4,2,0,2,1,1,1,1,0,0,0,0
Function,avpriv_atomic_ptr_cas,18,6,18,1,4,0,0,3,2,0,9,11,3,0,8,2,2,2,1,1,0,1,0
Function,avpriv_float_dsp_init,22,0,22,5,0,0,0,1,1,0,14,5,5,0,0,1,1,1,1,0,0,0,0
Function,avpriv_frame_get_metadatap,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avpriv_get_gamma_from_trc,27,1,27,2,12,0,0,1,2,0,11,14,2,0,12,1,1,1,1,1,0,1,0
Function,avpriv_init_lls,9,0,9,1,0,0,0,1,1,0,5,1,1,0,0,1,1,1,1,0,0,0,0
Function,avpriv_mpegts_parse_close,5,0,5,3,0,0,0,0,1,0,2,2,2,0,0,1,1,1,1,0,0,0,0
Function,avpriv_mpegts_parse_open,13,0,13,2,0,0,0,1,1,0,9,2,2,0,0,1,1,1,1,0,0,0,0
Function,avpriv_opencl_set_parameter,34,0,34,9,9,0,0,1,16,1,22,19,9,1,9,6,6,7,5,6,6,2,6
Function,avpriv_report_missing_feature,7,0,7,2,0,0,0,0,1,0,4,1,1,0,0,1,1,1,1,0,0,0,0
Function,avpriv_request_sample,7,0,7,2,0,0,0,0,1,0,4,1,1,0,0,1,1,1,1,0,0,0,0
Function,avpriv_scalarproduct_float_c,8,5,8,3,4,0,0,1,2,0,6,5,2,0,5,2,2,2,1,0,0,1,0
Function,avpriv_set_systematic_pal2,36,1,36,4,22,0,0,1,3,0,25,29,6,1,24,2,2,2,1,1,0,2,0
Function,avpriv_snprintf,9,0,9,3,1,0,0,1,1,0,6,3,2,0,1,1,1,1,1,0,0,0,0
Function,avpriv_solve_lls,43,2,43,8,11,0,0,0,50,2,40,20,11,0,21,9,9,9,1,1,0,4,0
Function,avpriv_strtod,42,2,42,6,28,0,0,7,40,2,23,29,5,0,24,12,12,15,1,9,0,1,0
Function,avpriv_vsnprintf,17,3,17,6,3,0,0,3,1,0,10,7,4,0,3,1,1,1,1,0,0,0,0
File,avresample-test.c_audiogen.c,63,,62,12,26,0,1,,,,55,47,17,0,57,,,,,,,3,
File,avresample-test.c_dbl_rand.c,5,,4,2,0,0,1,,,,1,2,2,0,0,,,,,,,0,
File,avresample-test.c_main.c,137,,137,37,34,0,0,,,,98,82,48,1,45,,,,,,,7,
File,avresample-test.c_put_sample.c,22,,22,9,11,0,0,,,,10,20,9,0,11,,,,,,,1,
Function,avresample_alloc_context,10,0,10,2,0,0,0,1,1,0,6,2,2,0,0,1,1,1,1,0,0,0,0
Function,avresample_build_matrix,179,3,179,14,45,0,0,5,20901888,7,100,74,14,7,63,45,45,48,1,27,0,4,0
Function,avresample_get_class,4,0,4,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avresample_get_delay,7,0,7,2,1,0,0,1,2,0,3,3,1,0,2,2,2,2,1,1,0,1,0
Function,avresample_set_compensation,67,1,27,6,5,45,3,1,4,1,34,10,5,1,4,3,3,3,1,1,0,1,0
File,avstring.c_av_append_path_component.c,29,,29,7,18,0,0,,,,14,26,8,0,18,,,,,,,4,
File,avstring.c_av_asprintf.c,22,,22,8,4,0,0,,,,14,14,9,1,4,,,,,,,1,
File,avstring.c_av_basename.c,13,,8,2,4,3,2,,,,6,6,3,0,4,,,,,,,1,
File,avstring.c_av_d2str.c,8,,8,3,4,0,0,,,,3,7,4,0,4,,,,,,,1,
File,avstring.c_av_dirname.c,15,,9,2,5,4,2,,,,8,7,3,0,5,,,,,,,1,
File,avstring.c_av_escape.c,15,,15,7,2,0,0,,,,7,8,7,0,1,,,,,,,1,
File,avstring.c_av_get_token.c,31,,30,6,23,0,1,,,,16,25,9,0,17,,,,,,,3,
File,avstring.c_av_isdigit.c,5,,5,1,1,0,0,,,,1,2,1,0,1,,,,,,,0,
File,avstring.c_av_isgraph.c,5,,5,1,1,0,0,,,,1,2,1,0,1,,,,,,,0,
File,avstring.c_av_isspace.c,6,,6,1,2,0,0,,,,1,2,1,0,1,,,,,,,0,
File,avstring.c_av_isxdigit.c,6,,6,3,2,0,0,,,,2,5,3,0,2,,,,,,,0,
File,avstring.c_av_match_list.c,18,,18,4,10,0,0,,,,14,17,5,2,14,,,,,,,4,
File,avstring.c_av_match_name.c,16,,16,8,9,0,0,,,,8,18,9,0,9,,,,,,,2,
File,avstring.c_av_strcasecmp.c,10,,10,2,0,0,0,,,,5,2,2,0,0,,,,,,,0,
File,avstring.c_av_stristart.c,11,,11,2,6,0,0,,,,4,8,2,0,6,,,,,,,1,
File,avstring.c_av_stristr.c,11,,11,2,0,0,0,,,,4,2,2,0,0,,,,,,,0,
File,avstring.c_av_strlcat.c,8,,8,3,4,0,0,,,,3,7,4,0,4,,,,,,,1,
File,avstring.c_av_strlcatf.c,10,,10,5,2,0,0,,,,6,7,6,0,2,,,,,,,0,
File,avstring.c_av_strlcpy.c,10,,10,3,6,0,0,,,,4,8,3,0,5,,,,,,,1,
File,avstring.c_av_strncasecmp.c,11,,11,3,1,0,0,,,,6,3,3,0,0,,,,,,,0,
File,avstring.c_av_strnstr.c,14,,14,3,8,0,0,,,,6,11,4,0,8,,,,,,,2,
File,avstring.c_av_strstart.c,11,,10,1,6,0,1,,,,4,7,1,0,6,,,,,,,1,
File,avstring.c_av_strtok.c,21,,21,4,9,0,0,,,,11,12,4,0,8,,,,,,,1,
File,avstring.c_av_utf8_decode.c,62,,62,7,9,0,0,,,,33,20,8,1,11,,,,,,,1,
File,avstring.c_main.c,58,,0,0,0,57,2,,,,25,0,0,0,0,,,,,,,0,
Function,avutil_configuration,4,0,4,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,avutil_license,5,0,4,1,0,0,1,1,1,0,1,2,0,1,1,1,1,1,1,0,0,0,0
Function,avutil_version,24,1,21,5,5,1,2,5,3,0,14,9,4,0,5,3,3,3,1,1,0,1,0
Static Function,b_func,5,1,5,2,2,0,0,2,1,0,2,3,1,0,2,1,1,1,1,0,0,0,0
Static Function,b_weighting,6,1,6,2,3,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0
File,base64.c_main.c,28,,26,9,10,0,2,,,,15,17,8,0,9,,,,,,,2,
File,bayer_template.c_rgb24_copy.c,10,,10,2,0,0,0,,,,5,3,3,0,0,,,,,,,0,
File,bayer_template.c_rgb24_interpolate.c,16,,16,2,1,0,0,,,,7,3,2,0,1,,,,,,,1,
File,bayer_template.c_yv12_copy.c,15,,15,3,1,0,0,,,,10,3,3,0,0,,,,,,,0,
File,bayer_template.c_yv12_interpolate.c,25,,25,3,2,0,0,,,,16,4,3,0,1,,,,,,,1,
File,bbox.c_ff_calculate_bounding_box.c,45,,44,9,16,0,1,,,,36,34,12,3,35,,,,,,,3,
Static Function,bcd2uint,8,0,8,3,3,0,0,1,2,0,4,5,2,0,3,2,2,3,1,1,0,1,0
Static Function,bessel,14,1,14,5,9,0,0,1,2,0,11,10,4,0,8,2,2,2,1,0,0,1,0
Static Function,bgr24ToUV_c,17,1,17,7,1,0,0,0,2,0,13,6,5,0,3,2,2,2,1,0,0,1,0
Static Function,bgr24ToUV_half_c,17,1,17,7,1,0,0,0,2,0,13,6,5,0,3,2,2,2,1,0,0,1,0
Static Function,bgr24ToY_c,13,1,13,6,1,0,0,0,2,0,9,5,4,0,3,2,2,2,1,0,0,1,0
Static Function,bit_depth,6,0,6,2,2,0,0,1,1,0,5,2,1,0,1,1,1,1,1,0,0,0,0
File,bktr.c_bktr_getframe.c,17,,17,4,1,0,0,,,,5,6,4,0,2,,,,,,,2,
File,bktr.c_bktr_init.c,106,,106,19,40,0,0,,,,81,67,23,1,43,,,,,,,2,
File,bktr.c_catchsignal.c,6,,6,2,1,0,0,,,,3,3,2,0,1,,,,,,,0,
File,bktr.c_grab_read_close.c,14,,14,5,1,0,0,,,,10,6,5,0,1,,,,,,,0,
File,bktr.c_grab_read_header.c,45,,45,9,6,0,0,,,,32,17,10,0,7,,,,,,,1,
File,bktr.c_grab_read_packet.c,10,,10,6,0,0,0,,,,6,6,6,0,0,,,,,,,0,
Static Function,bktr_getframe,16,0,16,4,0,0,0,0,3,0,5,5,3,0,2,3,3,3,1,0,0,2,0
Static Function,bktr_init,105,4,105,18,39,0,0,5,975,3,81,65,21,1,43,15,15,18,6,6,5,2,5
Static Function,blend_frame,27,0,27,9,0,0,0,1,1,0,19,10,10,0,0,1,1,1,1,0,0,0,0
Static Function,blend_line_hv,23,3,23,7,4,0,0,0,4,1,10,6,2,0,6,3,3,3,1,0,0,1,0
Static Function,blend_normal,8,0,8,6,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,blend_pixel,21,6,21,8,10,0,0,0,3,0,15,13,8,0,9,3,3,3,1,0,0,2,0
File,blowfish.c_av_blowfish_alloc.c,5,,5,2,0,0,0,,,,2,4,4,0,0,,,,,,,0,
File,blowfish.c_av_blowfish_crypt.c,42,,42,7,6,0,0,,,,25,11,6,0,5,,,,,,,3,
File,blowfish.c_av_blowfish_crypt_ecb.c,26,,26,4,3,0,0,,,,18,6,3,1,3,,,,,,,2,
File,blowfish.c_av_blowfish_init.c,30,,30,4,3,0,0,,,,25,9,6,0,7,,,,,,,2,
File,blowfish.c_main.c,39,,39,7,2,0,0,,,,31,9,7,0,2,,,,,,,0,
File,blowfish.c_test_blowfish.c,18,,17,8,5,0,1,,,,12,11,6,0,5,,,,,,,1,
Static Function,blur,6,0,6,4,0,0,0,0,1,0,2,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,blur,41,2,41,15,19,0,0,0,19,1,30,28,17,0,17,8,8,8,1,0,0,4,0
Static Function,blur16,22,2,22,5,6,0,0,0,8,1,19,10,4,2,8,4,4,4,1,0,0,1,0
Static Function,blur8,22,2,22,5,6,0,0,0,8,1,19,10,4,2,8,4,4,4,1,0,0,1,0
Static Function,blur_power,32,3,32,5,9,0,0,0,8,1,24,11,3,3,6,6,6,7,1,4,0,3,0
Static Function,bound,5,2,5,2,2,0,0,2,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0
File,bprint.c_av_bprint_alloc.c,23,,22,8,2,0,1,,,,14,12,10,0,2,,,,,,,0,
File,bprint.c_av_bprint_append_data.c,17,,17,7,7,0,0,,,,7,15,8,0,7,,,,,,,2,
File,bprint.c_av_bprint_chars.c,17,,17,7,7,0,0,,,,7,15,8,0,7,,,,,,,2,
File,bprint.c_av_bprint_clear.c,8,,8,1,1,0,0,,,,2,2,1,0,1,,,,,,,1,
File,bprint.c_av_bprint_escape.c,35,,34,9,11,0,1,,,,18,18,10,2,10,,,,,,,2,
File,bprint.c_av_bprint_finalize.c,27,,27,10,8,0,0,,,,13,16,11,0,5,,,,,,,2,
File,bprint.c_av_bprint_get_buffer.c,9,,9,4,0,0,0,,,,3,3,3,0,0,,,,,,,0,
File,bprint.c_av_bprint_grow.c,8,,8,2,0,0,0,,,,3,2,2,0,0,,,,,,,0,
File,bprint.c_av_bprint_init.c,15,,15,4,2,0,0,,,,8,6,4,0,2,,,,,,,1,
File,bprint.c_av_bprint_init_for_buffer.c,9,,9,1,0,0,0,,,,5,1,1,0,0,,,,,,,0,
File,bprint.c_av_bprint_strftime.c,33,,33,13,12,0,0,,,,16,26,15,0,11,,,,,,,4,
File,bprint.c_av_bprintf.c,22,,22,10,7,0,0,,,,13,17,10,0,7,,,,,,,2,
File,bprint.c_av_vbprintf.c,22,,22,10,7,0,0,,,,13,17,10,0,7,,,,,,,2,
File,bprint.c_bprint_pascal.c,17,,16,5,7,0,1,,,,15,13,7,0,10,,,,,,,2,
File,bprint.c_main.c,40,,40,9,2,0,0,,,,36,12,11,0,1,,,,,,,0,
Static Function,bprint_bytes,7,0,7,3,0,0,0,0,1,0,5,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,bprint_pascal,16,1,16,5,7,0,0,2,3,0,15,12,6,0,10,3,3,3,1,0,0,2,0
Static Function,bswap16UV_c,12,1,12,5,1,0,0,0,2,0,7,4,3,0,3,2,2,2,1,0,0,1,0
Static Function,bswap16Y_c,9,0,9,5,0,0,0,0,1,0,6,3,3,0,0,1,1,1,1,0,0,0,0
File,bswapdsp.c_checkasm_check_bswapdsp.c,15,,15,0,0,0,0,,,,9,0,0,0,0,,,,,,,0,
File,buffer.c_avfilter_copy_buffer_ref_props.c,18,,18,5,0,0,0,,,,10,5,5,0,0,,,,,,,0,
File,buffer.c_avfilter_copy_frame_props.c,27,,27,5,1,0,0,,,,18,7,6,0,1,,,,,,,0,
File,buffer.c_avfilter_ref_buffer.c,41,,41,9,3,0,0,,,,23,17,10,1,6,,,,,,,3,
File,buffer.c_avfilter_unref_buffer.c,17,,17,5,2,0,0,,,,9,7,5,0,2,,,,,,,1,
File,buffer.c_avfilter_unref_bufferp.c,8,,8,1,0,0,0,,,,2,1,1,0,0,,,,,,,0,
File,buffer.c_copy_video_props.c,15,,15,6,2,0,0,,,,8,9,6,0,3,,,,,,,2,
File,buffer.c_ff_avfilter_default_free_buffer.c,8,,0,0,0,7,1,,,,3,0,0,0,0,,,,,,,0,
Static Function,buffer_needs_copy,38,0,38,9,9,0,0,2,8,1,23,21,10,0,15,7,7,9,7,12,12,3,12
Static Function,buffer_size_after_time_downloaded,59,4,59,19,13,0,0,3,6,1,39,27,15,0,12,5,5,5,4,3,3,2,3
File,buffersink.c_add_buffer_ref.c,15,,15,6,2,0,0,,,,5,10,7,0,3,,,,,,,2,
File,buffersink.c_asink_init.c,16,,16,5,2,0,0,,,,5,8,5,0,3,,,,,,,2,
File,buffersink.c_asink_query_formats.c,52,,52,4,0,0,0,,,,28,4,4,0,0,,,,,,,0,
File,buffersink.c_av_abuffersink_params_alloc.c,8,,8,2,0,0,0,,,,3,2,2,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_get_buffer_ref.c,11,,11,1,0,0,0,,,,3,1,1,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_get_frame.c,5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_get_frame_flags.c,28,,28,1,0,0,0,,,,14,1,1,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_get_frame_rate.c,7,,6,2,0,0,1,,,,2,3,3,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_get_samples.c,38,,38,1,0,0,0,,,,17,1,1,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_params_alloc.c,10,,10,3,0,0,0,,,,5,3,3,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_poll_frame.c,11,,11,2,0,0,0,,,,4,1,1,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_read.c,5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_read_samples.c,6,,6,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,buffersink.c_av_buffersink_set_frame_size.c,7,,7,1,0,0,0,,,,2,1,1,0,0,,,,,,,0,
File,buffersink.c_common_init.c,13,,13,4,2,0,0,,,,7,6,4,0,2,,,,,,,1,
File,buffersink.c_compat_free_buffer.c,7,,7,3,0,0,0,,,,3,3,3,0,0,,,,,,,0,
File,buffersink.c_compat_read.c,45,,45,10,4,0,0,,,,20,15,10,1,4,,,,,,,1,
File,buffersink.c_filter_frame.c,18,,18,6,3,0,0,,,,7,10,6,0,4,,,,,,,1,
File,buffersink.c_read_from_fifo.c,18,,18,8,1,0,0,,,,10,8,7,0,1,,,,,,,0,
File,buffersink.c_uninit.c,15,,14,6,1,0,1,,,,6,7,6,0,1,,,,,,,1,
File,buffersink.c_vsink_init.c,12,,11,4,2,0,1,,,,5,7,4,0,3,,,,,,,2,
File,buffersink.c_vsink_query_formats.c,20,,20,4,0,0,0,,,,11,4,4,0,0,,,,,,,0,
File,buffersrc.c_av_buffersrc_add_frame.c,5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,buffersrc.c_av_buffersrc_add_frame_flags.c,20,,20,2,0,0,0,,,,11,3,3,0,0,,,,,,,0,
File,buffersrc.c_av_buffersrc_add_frame_internal.c,56,,56,14,11,0,0,,,,25,30,15,1,14,,,,,,,2,
File,buffersrc.c_av_buffersrc_add_ref.c,80,,78,9,6,0,2,,,,47,18,11,2,5,,,,,,,1,
File,buffersrc.c_av_buffersrc_buffer.c,5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,buffersrc.c_av_buffersrc_get_nb_failed_requests.c,5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,buffersrc.c_av_buffersrc_write_frame.c,6,,6,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,buffersrc.c_compat_free_buffer.c,8,,8,3,0,0,0,,,,2,3,3,0,0,,,,,,,0,
File,buffersrc.c_compat_unref_buffer.c,8,,8,3,0,0,0,,,,2,3,3,0,0,,,,,,,0,
File,buffersrc.c_config_props.c,21,,21,2,1,0,0,,,,11,3,2,0,1,,,,,,,0,
