Kind,Name,AltCountLineCode,CountInput,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots
Function,"TIFFSetErrorHandler",7,1,7,1,0,0,0,1,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0
Function,"TIFFSetErrorHandlerExt",7,0,7,1,0,0,0,1,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0
Function,"TIFFSetField",10,0,10,3,1,0,0,1,1,0,6,3,2,0,1,1,1,1,1,0,0,0,0
Function,"TIFFSetSubDirectory",7,0,7,2,0,0,0,1,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
Function,"TIFFSetTagExtender",7,0,7,1,0,0,0,1,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0
Function,"TIFFSetWarningHandler",7,2,7,1,0,0,0,1,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0
Function,"TIFFSetWarningHandlerExt",7,0,7,1,0,0,0,1,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"TIFFSetupShortLong",13,0,13,2,2,0,0,0,2,0,6,2,1,0,1,2,2,2,1,1,0,1,0
Static Function,"TIFFSetupShortPair",7,0,7,3,0,0,0,1,1,0,3,2,2,0,0,1,1,1,1,0,0,0,0
Function,"TIFFSwabArrayOfDouble",15,2,15,4,8,0,0,1,2,0,17,19,3,0,16,2,2,2,1,0,0,1,0
Function,"TIFFSwabArrayOfFloat",13,2,13,4,6,0,0,1,2,0,11,13,3,0,10,2,2,2,1,0,0,1,0
Function,"TIFFSwabArrayOfLong",13,1,13,4,3,0,0,0,2,0,11,10,3,0,7,2,2,2,1,0,0,1,0
Function,"TIFFSwabArrayOfLong8",15,1,15,4,5,0,0,0,2,0,17,16,3,0,13,2,2,2,1,0,0,1,0
Function,"TIFFSwabArrayOfShort",12,1,12,4,2,0,0,0,2,0,8,7,3,0,4,2,2,2,1,0,0,1,0
Function,"TIFFSwabArrayOfTriples",11,1,11,3,2,0,0,0,2,0,7,6,2,0,4,2,2,2,1,0,0,1,0
Function,"TIFFSwabDouble",11,1,11,4,6,0,0,1,1,0,15,16,3,0,13,1,1,1,1,0,0,0,0
Function,"TIFFSwabFloat",9,1,9,4,4,0,0,1,1,0,9,10,3,0,7,1,1,1,1,0,0,0,0
Function,"TIFFSwabLong",9,0,9,4,2,0,0,0,1,0,9,9,3,0,6,1,1,1,1,0,0,0,0
Function,"TIFFSwabLong8",11,0,11,4,4,0,0,0,1,0,15,15,3,0,12,1,1,1,1,0,0,0,0
Function,"TIFFSwabShort",8,0,8,4,1,0,0,0,1,0,6,6,3,0,3,1,1,1,1,0,0,0,0
Function,"TIFFUnRegisterCODEC",14,0,14,3,0,0,0,0,1,0,8,2,2,0,0,1,1,1,1,0,0,0,0
Function,"TIFFUnlinkDirectory",47,0,47,10,6,0,0,1,5,1,31,17,9,0,8,5,5,5,4,3,3,1,3
Function,"TIFFVGetField",7,0,7,3,0,0,0,1,1,0,2,4,4,0,0,1,1,1,1,0,0,0,0
Function,"TIFFVGetFieldDefaulted",118,0,118,8,4,0,0,1,2,0,70,10,7,0,3,2,2,2,1,1,0,1,0
Function,"TIFFVSetField",6,0,6,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"TIFFWarning",11,0,11,1,0,0,0,0,1,0,5,0,0,0,0,1,1,1,1,0,0,0,0
Function,"TIFFWarningExt",11,0,11,1,0,0,0,0,1,0,5,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"TIFFWriteAnyArray",83,0,83,16,7,0,0,2,2,0,57,20,16,0,4,2,2,2,1,0,0,1,0
Static Function,"TIFFWriteByteArray",10,0,10,3,4,0,0,1,3,0,3,7,2,1,4,3,3,3,3,3,3,2,3
Static Function,"TIFFWriteData",35,0,35,10,3,0,0,1,4,1,15,13,9,0,4,3,3,3,1,1,0,1,0
Static Function,"TIFFWriteDoubleArray",10,0,10,4,0,0,0,1,1,0,5,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"TIFFWriteFloatArray",14,0,14,4,3,0,0,1,2,0,7,5,2,1,2,2,2,2,1,1,0,1,0
Static Function,"TIFFWriteLongArray",13,0,13,3,3,0,0,1,2,0,6,4,1,1,2,2,2,2,1,1,0,1,0
Static Function,"TIFFWriteNormalSubTag",130,0,116,14,1,10,4,1,1,0,65,17,16,0,1,1,1,1,1,0,0,0,0
Static Function,"TIFFWriteOvrRow",89,0,89,21,1,0,0,1,2,0,37,24,22,0,2,2,2,2,1,0,0,1,0
Static Function,"TIFFWritePerSampleAnys",18,0,18,11,9,0,0,4,8,1,12,18,11,0,9,4,4,4,1,0,0,1,0
Static Function,"TIFFWritePerSampleShorts",16,0,16,6,1,0,0,1,1,0,11,8,7,0,1,1,1,1,1,0,0,0,0
Function,"TIFFWritePrivateDataSubDirectory",89,1,89,19,14,0,0,3,51,2,64,40,21,0,21,8,8,8,5,4,4,2,4
Static Function,"TIFFWriteRational",6,0,6,3,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"TIFFWriteRational",6,0,6,3,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
File,"TIFFWriteRational.c_TIFFWriteRational.c",6,,6,3,0,0,0,,,,1,2,2,0,0,,,,,,,0,
Static Function,"TIFFWriteRationalArray",36,0,36,9,1,0,0,1,1,0,22,8,7,0,1,1,1,1,1,0,0,0,0
Static Function,"TIFFWriteShortArray",21,0,21,3,4,0,0,1,3,0,9,5,1,1,3,3,3,3,1,2,0,2,0
Static Function,"TIFFWriteShortTable",16,0,16,3,1,0,0,1,1,0,11,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"TIFFWriteTransferFunction",15,0,15,5,0,0,0,1,1,0,10,4,4,0,0,1,1,1,1,0,0,0,0
Static Function,"TIFF_DownSample",67,3,67,16,5,0,0,3,1,0,37,14,11,0,3,1,1,1,1,0,0,0,0
Static Function,"TIFF_DownSample_Subsampled",155,4,155,13,11,0,0,1,5,1,65,13,6,0,7,5,5,7,1,3,0,2,0
Static Function,"TIFF_GetSourceSamples",46,0,46,6,1,0,0,0,1,0,16,3,2,0,1,1,1,1,1,0,0,0,0
Static Function,"TIFF_SetSample",33,1,33,3,10,0,0,3,8,1,7,12,2,0,10,8,8,8,1,6,0,1,0
Function,"Usage",6,4,6,2,1,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0
Function,"Usage",6,4,6,2,1,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0
Function,"Usage",14,4,14,2,1,0,0,1,1,0,10,2,1,0,1,1,1,1,1,0,0,0,0
Function,"Usage",6,4,6,2,1,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"V2Code",6,4,6,2,2,0,0,1,1,0,2,2,1,0,1,2,2,2,1,0,0,0,0
Static Function,"Win32ErrorHandler",23,0,22,5,3,0,1,0,2,0,15,8,5,0,3,2,2,2,1,1,0,1,0
Static Function,"Win32WarningHandler",23,0,23,5,3,0,0,0,2,0,16,8,5,0,3,2,2,2,1,1,0,1,0
Function,"WriteImage",9,0,9,5,0,0,0,0,1,0,6,4,4,0,0,1,1,1,1,0,0,0,0
Function,"WriteTable",32,1,32,4,14,0,0,0,6,1,18,14,3,0,15,6,6,6,1,3,0,3,0
Function,"XTIFFClose",8,0,8,5,0,0,0,0,1,0,4,4,4,0,0,1,1,1,1,0,0,0,0
Function,"XTIFFFdOpen",6,3,6,3,2,0,0,3,1,0,2,4,2,0,2,1,1,1,1,0,0,0,0
Function,"XTIFFOpen",6,2,6,3,2,0,0,3,1,0,2,4,2,0,2,1,1,1,1,0,0,0,0
Function,"_TIFFCheckMalloc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFCheckRealloc",16,2,16,6,2,0,0,1,2,0,5,5,4,0,1,2,2,2,1,0,0,1,0
Function,"_TIFFMultiply32",10,0,10,2,1,0,0,1,2,0,4,2,1,0,1,2,2,2,1,0,0,1,0
Function,"_TIFFMultiply64",10,0,10,2,1,0,0,1,2,0,4,2,1,0,1,2,2,2,1,0,0,1,0
Function,"_TIFFNoPreCode",6,0,6,1,1,0,0,1,1,0,3,1,0,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFNoRowDecode",6,1,6,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFNoRowEncode",6,1,6,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFNoSeek",8,0,8,2,1,0,0,1,1,0,3,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFNoStripDecode",6,1,6,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFNoStripEncode",6,1,6,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFNoTileDecode",6,1,6,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFNoTileEncode",6,1,6,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"_TIFFPrettyPrintField",73,0,73,4,3,0,0,1,2,0,32,5,2,0,3,2,2,2,1,1,0,1,0
Static Function,"_TIFFPrintField",69,0,55,3,0,5,9,0,1,0,27,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFSetDefaultCompressionState",23,0,23,1,0,0,0,0,1,0,19,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFUInt64ToDouble",14,0,14,2,4,0,0,1,2,0,7,4,1,0,3,2,2,2,1,2,0,1,0
Function,"_TIFFUInt64ToFloat",14,0,14,2,4,0,0,1,2,0,7,4,1,0,3,2,2,2,1,2,0,1,0
Function,"_TIFF_snprintf_f",9,0,9,2,1,0,0,1,1,0,6,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFF_vsnprintf_f",9,0,9,4,2,0,0,1,1,0,4,4,3,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFcalloc",6,2,6,1,1,0,0,2,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFfree",5,31,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFfree",6,31,6,2,1,0,0,0,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFfree",5,31,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFfree",5,31,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFfree",5,31,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFfree",5,31,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFfree",5,31,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmalloc",5,11,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmalloc",7,12,7,1,1,0,0,2,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFmalloc",5,12,5,1,1,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFmalloc",5,12,5,1,1,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFmalloc",5,11,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmalloc",5,12,5,1,1,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFmalloc",5,12,5,2,1,0,0,2,1,0,1,2,1,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFmemcmp",26,1,26,5,15,0,0,2,17,1,16,21,6,0,15,6,6,6,3,3,3,2,3
Function,"_TIFFmemcmp",10,0,10,5,1,0,0,1,1,0,8,5,4,0,1,1,1,1,1,0,0,0,0
Function,"_TIFFmemcmp",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcmp",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcmp",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcmp",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcmp",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcpy",5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcpy",8,0,8,2,0,0,0,0,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcpy",5,0,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcpy",5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcpy",5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcpy",5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemcpy",5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemset",5,2,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemset",5,2,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemset",5,2,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemset",5,2,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemset",5,2,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemset",5,2,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFmemset",15,4,15,3,8,0,0,1,5,1,7,10,2,0,8,4,4,4,1,0,0,2,0
Function,"_TIFFprintAscii",5,0,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_TIFFprintAsciiBounded",18,2,18,4,6,0,0,1,7,1,10,10,3,1,9,5,5,6,5,3,3,3,3
Function,"_TIFFprintAsciiTag",7,0,7,3,0,0,0,0,1,0,3,2,2,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFrealloc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFrealloc",21,1,21,7,3,0,0,1,4,1,9,9,6,0,3,4,4,4,1,1,0,2,0
Function,"_TIFFrealloc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFrealloc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFrealloc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFrealloc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFrealloc",11,0,11,5,1,0,0,1,2,0,5,7,6,0,1,2,2,2,1,0,0,1,0
Function,"_TIFFsetDoubleArray",2,0,2,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFsetFloatArray",2,0,2,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFsetLongArray",2,0,2,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFsetNString",2,0,2,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFsetShortArray",2,0,2,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Function,"_TIFFsetString",2,2,2,2,1,0,0,2,1,0,1,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"_XTIFFDefaultDirectory",19,0,19,5,2,0,0,0,3,0,8,7,4,0,3,3,3,3,3,2,2,2,2
Static Function,"_XTIFFFreeDirectory",7,0,7,2,0,0,0,0,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_XTIFFInitialize",8,0,8,3,3,0,0,0,2,0,4,5,2,0,3,2,2,2,1,1,0,1,0
Static Function,"_XTIFFLocalDefaultDirectory",13,0,13,6,0,0,0,0,1,0,10,7,7,0,0,1,1,1,1,0,0,0,0
Static Function,"_XTIFFPrintDirectory",32,0,32,8,2,0,0,0,12,1,16,13,8,1,4,5,5,5,1,1,0,2,0
Static Function,"_XTIFFVGetField",22,0,22,4,1,0,0,1,1,0,12,4,3,0,1,1,1,1,1,0,0,0,0
Static Function,"_XTIFFVSetField",48,0,48,10,7,0,0,1,3,0,28,21,14,2,5,3,3,3,1,0,0,2,0
Static Function,"_notConfigured",11,0,11,4,2,0,0,1,1,0,5,5,4,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffCloseProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffCloseProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffCloseProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffCloseProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffCloseProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffCloseProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffCloseProc",11,0,11,3,3,0,0,1,2,0,5,5,2,0,3,2,2,2,1,0,0,1,0
Static Function,"_tiffDummyMapProc",5,0,5,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffDummyUnmapProc",4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffMapProc",17,0,17,5,5,0,0,1,4,1,10,11,4,0,7,4,4,4,4,3,3,1,3
Static Function,"_tiffMapProc",5,0,5,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffMapProc",5,0,5,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffMapProc",5,0,5,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffMapProc",6,0,6,1,1,0,0,1,1,0,4,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffMapProc",5,0,5,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffMapProc",39,0,39,12,9,0,0,1,4,1,29,21,13,0,8,4,4,4,4,3,3,1,3
Static Function,"_tiffMapProc",5,0,5,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffReadProc",6,0,6,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffReadProc",8,0,8,2,2,0,0,1,2,0,3,3,1,0,2,2,2,2,1,1,0,1,0
Static Function,"_tiffReadProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffReadProc",11,0,11,3,3,0,0,1,2,0,5,5,2,0,3,2,2,2,1,0,0,1,0
Static Function,"_tiffReadProc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffReadProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffReadProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSeekProc",29,1,29,6,4,0,0,1,2,0,13,10,6,0,4,1,1,1,1,0,0,1,0
Static Function,"_tiffSeekProc",25,1,25,1,8,0,0,1,3,0,12,9,0,1,8,2,2,2,1,2,0,1,0
Static Function,"_tiffSeekProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSeekProc",29,0,29,6,9,0,0,2,4,1,15,14,7,0,7,5,5,5,4,4,4,2,4
Static Function,"_tiffSeekProc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSeekProc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSeekProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSizeProc",6,0,6,3,0,0,0,1,1,0,2,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSizeProc",10,0,10,4,2,0,0,1,2,0,4,5,3,0,2,2,2,2,1,1,0,1,0
Static Function,"_tiffSizeProc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSizeProc",6,0,6,3,0,0,0,1,1,0,2,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSizeProc",9,0,9,3,1,0,0,1,1,0,5,4,3,0,1,1,1,1,1,0,0,0,0
Static Function,"_tiffSizeProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffSizeProc",6,0,6,2,0,0,0,1,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",5,0,5,1,0,0,0,0,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",5,0,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",18,0,18,5,1,0,0,0,1,0,13,5,5,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffUnmapProc",4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffWriteProc",8,0,8,2,2,0,0,1,2,0,3,3,1,0,2,2,2,2,1,1,0,1,0
Static Function,"_tiffWriteProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffWriteProc",11,0,11,3,3,0,0,1,2,0,5,5,2,0,3,2,2,2,1,0,0,1,0
Static Function,"_tiffWriteProc",6,0,6,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffWriteProc",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffWriteProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"_tiffWriteProc",5,0,5,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"acornErrorHandler",10,0,10,3,1,0,0,0,2,0,3,3,2,0,1,2,2,2,1,0,0,1,0
Static Function,"acornWarningHandler",11,0,11,3,1,0,0,0,2,0,4,3,2,0,1,2,2,2,1,0,0,1,0
Static Function,"add_ms",9,2,9,1,6,0,0,1,3,0,3,5,0,0,5,3,3,4,3,2,2,1,2
File,"addtiffo.c_main.c",68,,65,12,36,1,2,,,,31,39,12,0,27,,,,,,,2,
Static Function,"appleErrorHandler",8,0,8,3,0,0,0,0,1,0,3,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"appleWarningHandler",9,0,9,3,0,0,0,0,1,0,4,2,2,0,0,1,1,1,1,0,0,0,0
File,"ascii_tag.c_main.c",85,,85,13,16,0,0,,,,44,41,14,1,26,,,,,,,1,
Static Function,"atariErrorHandler",8,0,8,3,0,0,0,0,1,0,3,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"atariWarningHandler",9,0,9,3,0,0,0,0,1,0,4,2,2,0,0,1,1,1,1,0,0,0,0
Function,"check",45,4,45,9,14,0,0,3,2,0,33,27,18,0,9,2,2,4,1,0,0,1,0
Static Function,"checkAdd64",11,0,11,2,1,0,0,1,2,0,5,2,1,0,1,2,2,2,1,0,0,1,0
Static Function,"checkAdd64",11,0,11,2,1,0,0,1,2,0,5,2,1,0,1,2,2,2,1,0,0,1,0
File,"checkAdd64.c_checkAdd64.c",11,,11,2,1,0,0,,,,5,3,2,0,1,,,,,,,1,
Static Function,"checkInkNamesString",24,1,24,4,4,0,0,1,2,0,13,8,4,1,3,2,2,2,1,1,0,1,0
Static Function,"checkMultiply64",11,0,11,2,1,0,0,1,2,0,5,2,1,0,1,2,2,2,1,0,0,1,0
Static Function,"checkTag",16,0,16,3,6,0,0,1,4,1,6,9,2,0,7,4,4,4,4,4,4,2,4
Static Function,"check_cluster",20,3,20,3,4,0,0,2,2,0,6,5,2,0,3,2,2,2,1,1,0,1,0
File,"check_tag.c_CheckLongField.c",16,,16,3,4,0,0,,,,6,8,3,0,5,,,,,,,1,
File,"check_tag.c_CheckShortField.c",16,,16,3,4,0,0,,,,6,8,3,0,5,,,,,,,1,
File,"check_tag.c_CheckShortPairedField.c",16,,16,3,4,0,0,,,,6,8,3,0,5,,,,,,,1,
Static Function,"checkcmap",9,1,9,2,4,0,0,1,3,0,3,5,1,0,4,3,3,3,3,3,3,2,3
Static Function,"checkcmap",9,1,9,2,4,0,0,1,3,0,3,6,2,0,4,3,3,3,3,3,3,2,3
Static Function,"checkcmap",7,1,7,1,3,0,0,1,3,0,2,4,0,0,4,3,3,3,3,3,3,2,3
Function,"chstore",24,2,24,2,3,0,0,0,3,0,10,6,1,1,4,3,3,3,1,1,0,2,0
Static Function,"cl_hash",20,0,20,3,3,0,0,0,1,0,16,4,2,0,2,2,2,2,1,0,0,1,0
Static Function,"cleanup_and_exit",12,0,12,4,1,0,0,1,1,0,5,4,3,0,1,1,1,1,1,0,0,0,0
Function,"close",4,1,4,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"cmptags",53,0,42,7,1,9,2,1,1,0,44,7,6,0,1,1,1,1,1,0,0,0,0
Static Function,"codeLoop",7,0,7,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"combineSeparateSamples16bits",93,0,93,13,6,0,0,2,2,0,57,14,10,0,4,2,2,2,1,1,0,1,0
Static Function,"combineSeparateSamples24bits",105,0,105,13,6,0,0,2,2,0,69,14,10,0,4,2,2,2,1,1,0,1,0
Static Function,"combineSeparateSamples32bits",114,0,114,14,6,0,0,2,2,0,74,15,11,0,4,2,2,2,1,1,0,1,0
