Kind,Name,AltCountLineCode,CountInput,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots
Static Function,"image_transform_png_set_tRNS_to_alpha_mod",18,0,18,5,2,0,0,0,2,0,5,4,2,1,1,2,2,2,1,1,0,1,0
Static Function,"image_transform_png_set_tRNS_to_alpha_set",7,0,7,3,0,0,0,0,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"image_transform_reset_count",14,0,14,2,2,0,0,1,2,0,7,3,1,0,2,2,2,2,1,1,0,1,0
Static Function,"image_transform_set_end",9,0,9,3,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"image_transform_test_counter",13,0,13,1,0,0,0,1,1,0,5,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"init_display",11,0,11,1,0,0,0,0,1,0,7,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"init_gamma_errors",8,0,8,1,0,0,0,0,1,0,4,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"init_sRGB_to_d",13,0,13,3,0,0,0,0,1,0,11,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"init_standard_palette",33,2,29,6,5,2,2,0,8,1,21,10,5,0,9,5,5,5,1,0,0,3,0
Static Function,"init_validate_info",68,0,65,9,3,3,2,0,6,1,42,13,9,1,3,4,4,4,1,2,0,2,0
Static Function,"insert_hIST",20,1,20,6,4,0,0,1,3,0,11,9,5,1,5,3,3,3,3,3,2,2,1
Static Function,"insert_iCCP",74,1,74,7,5,0,0,2,12,1,28,12,5,0,7,5,5,5,1,1,0,2,0
Static Function,"insert_iTXt",12,1,12,5,1,0,0,1,1,0,7,4,3,0,1,1,1,1,1,0,0,0,0
Static Function,"insert_tEXt",9,1,9,5,1,0,0,1,1,0,4,4,3,0,1,1,1,1,1,0,0,0,0
Static Function,"insert_zTXt",10,1,10,5,1,0,0,1,1,0,5,4,3,0,1,1,1,1,1,0,0,0,0
Static Function,"interlace_row",13,0,13,5,0,0,0,0,1,0,7,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"internal_error",9,0,9,3,0,0,0,0,1,0,3,3,3,0,0,1,1,1,1,0,0,0,0
Function,"invsRGB",11,1,11,2,3,0,0,4,2,0,4,4,2,0,3,2,2,2,1,1,0,1,0
Function,"invsRGB",11,1,11,2,3,0,0,4,2,0,4,4,2,0,3,2,2,2,1,1,0,1,0
Static Function,"isRGB",5,1,5,2,1,0,0,2,1,0,1,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"is_bad_combo",13,0,13,4,4,0,0,2,3,0,6,7,3,0,6,3,3,3,3,3,3,2,3
Static Function,"is_combo",5,1,5,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"is_number",9,1,9,1,2,0,0,1,2,0,3,2,0,0,2,2,2,2,1,0,0,1,0
File,"linux-auxv.c_png_have_neon.c",21,,21,5,4,0,0,,,,8,10,6,0,4,,,,,,,1,
File,"linux-auxv.c_safe_read.c",38,,38,7,17,0,0,,,,16,24,8,1,15,,,,,,,3,
File,"linux.c_png_have_neon.c",90,,86,12,54,2,2,,,,40,67,12,3,53,,,,,,,5,
Static Function,"load_fake",35,0,35,6,11,0,0,2,9,1,15,16,5,1,10,6,6,6,3,4,3,4,3
Static Function,"load_file",80,0,80,13,21,0,0,3,32,2,38,34,12,9,17,12,12,12,12,18,18,8,18
Static Function,"logclose",7,0,7,4,0,0,0,1,1,0,3,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"logerror",16,0,16,4,2,0,0,1,2,0,6,5,3,0,2,2,2,2,1,0,0,1,0
Static Function,"logpixel",57,1,57,12,21,0,0,2,8,1,28,21,13,0,8,4,4,4,1,2,0,1,0
Function,"main",6,0,6,2,0,0,0,1,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
Function,"main",14,0,14,1,1,0,0,1,1,0,4,3,1,0,2,1,1,1,1,0,0,0,0
Function,"main",8,0,8,3,0,0,0,1,1,0,5,2,2,0,0,1,1,1,1,0,0,0,0
Function,"main",6,0,6,2,1,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0
Function,"main",14,2,14,4,6,0,0,3,4,1,7,9,3,1,7,4,4,4,1,1,0,2,0
Function,"main",5,0,5,2,1,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0
Function,"main",111,2,111,21,72,0,0,9,97200,5,68,89,22,0,83,30,27,31,5,11,4,4,4
Function,"main",172,2,172,16,63,0,0,8,46186,5,71,73,16,2,57,29,29,42,25,50,50,3,48
Function,"main",79,0,79,9,22,0,0,2,228,2,69,40,8,6,36,15,15,15,12,18,18,5,18
Function,"main",39,2,39,7,20,0,0,7,24,1,18,26,7,0,19,9,9,11,9,13,13,2,13
Function,"main",530,1,469,36,137,42,33,10,999999999,11,267,195,46,7,146,83,81,88,16,45,21,5,19
Function,"main",231,2,114,12,24,81,36,3,80,2,92,30,11,0,23,13,13,14,1,7,0,4,0
Function,"main",66,1,66,14,14,0,0,1,11,1,26,25,13,1,13,7,7,7,5,5,4,4,3
Function,"main",32,2,32,8,12,0,0,3,5,1,16,19,7,0,14,5,5,5,1,1,0,3,0
Function,"main",45,1,45,8,9,0,0,1,6,1,16,18,7,4,7,6,6,6,1,5,0,5,0
Function,"main",292,2,292,36,143,0,0,9,44125208,8,157,160,45,12,139,53,53,58,31,69,69,4,67
Function,"main",108,2,108,27,19,0,0,2,15,1,53,58,34,7,21,11,11,11,10,10,10,9,9
Function,"main",14,0,14,1,1,0,0,1,1,0,4,3,1,0,2,1,1,1,1,0,0,0,0
Function,"main",6,0,6,1,1,0,0,1,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Function,"main",327,1,216,21,65,126,18,4,3496,4,149,89,25,8,58,32,31,33,5,27,4,4,4
Static Function,"make_error",67,0,63,4,0,0,4,0,1,0,35,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"make_errors",25,0,25,9,1,0,0,1,1,0,13,9,8,0,1,1,1,1,1,0,0,0,0
Static Function,"make_four_random_bytes",5,0,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"make_insert",22,0,22,4,2,0,0,2,2,0,12,5,3,0,2,2,2,2,1,1,0,1,0
Static Function,"make_random_bytes",18,1,18,2,1,0,0,0,2,0,13,2,1,0,3,2,2,2,1,0,0,1,0
Static Function,"make_random_bytes",18,1,18,2,1,0,0,0,2,0,13,2,1,0,3,2,2,2,1,0,0,1,0
Static Function,"make_random_bytes",18,1,18,2,1,0,0,0,2,0,13,2,1,0,3,2,2,2,1,0,0,1,0
Static Function,"make_size",26,0,20,3,0,4,2,0,1,0,12,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"make_size_image",111,0,70,6,0,50,8,0,1,0,67,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"make_size_images",10,0,10,3,0,0,0,0,1,0,6,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"make_standard_palette",59,1,59,5,8,0,0,1,20,1,41,12,5,1,9,6,6,6,1,0,0,2,0
Static Function,"make_transform_image",88,0,51,5,0,40,9,0,1,0,50,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"make_transform_images",21,0,21,8,1,0,0,0,1,0,10,7,7,0,0,1,1,1,1,0,0,0,0
File,"makepng.c_bad_parameter_count.c",6,,6,3,1,0,0,,,,2,4,3,0,1,,,,,,,0,
File,"makepng.c_channels_of_type.c",16,,16,2,8,0,0,,,,5,9,2,0,7,,,,,,,2,
File,"makepng.c_check_param_count.c",9,,9,3,2,0,0,,,,2,5,3,0,2,,,,,,,1,
File,"makepng.c_clear_text.c",11,,11,1,0,0,0,,,,7,1,1,0,0,,,,,,,0,
File,"makepng.c_find_insert.c",55,,50,8,6,2,3,,,,26,15,9,1,7,,,,,,,2,
File,"makepng.c_find_parameters.c",22,,22,5,3,0,0,,,,10,7,4,0,3,,,,,,,1,
File,"makepng.c_generate_palette.c",55,,53,7,19,0,2,,,,22,31,8,5,22,,,,,,,4,
File,"makepng.c_generate_row.c",156,,156,18,27,0,0,,,,77,44,16,2,26,,,,,,,2,
File,"makepng.c_image_size_of_type.c",16,,16,2,10,0,0,,,,5,10,3,0,8,,,,,,,2,
File,"makepng.c_insert_hIST.c",20,,20,8,4,0,0,,,,11,13,9,1,5,,,,,,,2,
File,"makepng.c_insert_iCCP.c",74,,74,9,5,0,0,,,,28,15,8,0,7,,,,,,,2,
File,"makepng.c_insert_iTXt.c",12,,12,5,1,0,0,,,,7,5,4,0,1,,,,,,,0,
File,"makepng.c_insert_tEXt.c",9,,9,5,1,0,0,,,,4,5,4,0,1,,,,,,,0,
File,"makepng.c_insert_zTXt.c",10,,10,5,1,0,0,,,,5,5,4,0,1,,,,,,,0,
File,"makepng.c_load_fake.c",35,,35,10,11,0,0,,,,15,23,12,1,10,,,,,,,4,
File,"makepng.c_load_file.c",80,,80,15,21,0,0,,,,38,37,15,9,17,,,,,,,8,
File,"makepng.c_main.c",172,,172,22,63,0,0,,,,71,80,23,2,57,,,,,,,3,
File,"makepng.c_make_insert.c",22,,22,5,2,0,0,,,,12,8,6,0,2,,,,,,,1,
File,"makepng.c_makepng_error.c",6,,6,1,0,0,0,,,,2,1,1,0,0,,,,,,,0,
File,"makepng.c_makepng_warning.c",11,,11,1,0,0,0,,,,5,1,1,0,0,,,,,,,0,
File,"makepng.c_parse_color.c",29,,29,6,14,0,0,,,,13,19,7,0,13,,,,,,,2,
File,"makepng.c_pixel_depth_of_type.c",5,,5,2,1,0,0,,,,1,3,2,0,1,,,,,,,0,
File,"makepng.c_set_color.c",10,,10,3,0,0,0,,,,4,1,1,0,0,,,,,,,0,
File,"makepng.c_set_text.c",33,,33,5,0,0,0,,,,13,4,4,0,0,,,,,,,0,
File,"makepng.c_set_value.c",49,,49,7,18,0,0,,,,21,26,7,3,16,,,,,,,3,
File,"makepng.c_write_png.c",121,,121,33,13,0,0,,,,72,50,34,1,22,,,,,,,2,
File,"makesRGB.c_finvsRGB.c",5,,5,2,1,0,0,,,,1,3,2,0,1,,,,,,,0,
File,"makesRGB.c_fsRGB.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"makesRGB.c_invsRGB.c",16,,16,6,4,0,0,,,,5,10,7,0,4,,,,,,,1,
File,"makesRGB.c_main.c",292,,292,41,143,0,0,,,,157,166,51,12,139,,,,,,,4,
File,"makesRGB.c_sRGB.c",21,,21,8,5,0,0,,,,6,13,9,0,5,,,,,,,1,
Static Function,"modification_init",10,0,10,2,0,0,0,0,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"modification_reset",11,0,11,1,1,0,0,0,2,0,4,1,0,0,1,2,2,2,1,0,0,1,0
Static Function,"modifier_color_encoding_is_sRGB",6,0,6,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_color_encoding_is_set",5,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_crc",7,0,7,2,0,0,0,0,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_current_encoding",9,0,9,1,0,0,0,0,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_encoding_iterate",24,0,24,3,3,0,0,0,3,0,5,5,2,1,2,3,3,3,1,2,0,2,0
Static Function,"modifier_init",47,0,47,2,0,0,0,0,1,0,43,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_progressive_read",30,0,30,6,3,0,0,0,4,1,15,9,5,3,3,4,4,4,4,3,3,3,3
Static Function,"modifier_read_imp",139,0,139,7,0,0,0,0,1,0,67,7,7,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_reset",16,0,16,3,0,0,0,0,1,0,12,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_set_encoding",24,0,24,2,3,0,0,0,4,1,9,6,1,2,3,4,4,4,1,2,0,3,0
Static Function,"modifier_setbuffer",7,0,7,3,0,0,0,0,1,0,3,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"modifier_total_encodings",9,0,9,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"mytime",8,0,8,4,3,0,0,2,2,0,4,8,4,0,4,2,2,2,1,1,0,1,0
Static Function,"newimage",5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"next_format",49,0,46,3,6,1,2,2,6,1,22,10,1,0,9,5,5,5,5,4,4,2,4
Static Function,"normalize_color_encoding",18,0,18,1,1,0,0,0,2,0,10,1,0,0,1,2,2,2,1,0,0,1,0
Static Function,"npasses_from_interlace_type",13,1,13,2,3,0,0,1,1,0,3,5,1,1,3,1,1,1,1,0,0,1,0
Static Function,"one_file",14,0,14,7,1,0,0,1,1,0,7,9,8,0,1,1,1,1,1,0,0,0,0
Static Function,"parse_color",29,1,29,5,14,0,0,3,8,1,13,16,4,0,13,6,6,7,5,7,7,2,7
Static Function,"pcerr",8,0,8,1,0,0,0,1,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"perform_error_test",19,0,5,2,0,12,3,0,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"perform_formatting_test",54,0,5,2,0,50,8,0,1,0,28,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"perform_gamma_composition_tests",21,0,21,7,1,0,0,0,1,0,10,6,6,0,0,1,1,1,1,0,0,0,0
Static Function,"perform_gamma_sbit_tests",28,0,28,7,0,0,0,0,1,0,13,6,6,0,0,1,1,1,1,0,0,0,0
Static Function,"perform_gamma_test",110,1,50,9,16,59,8,1,23,1,52,29,8,0,21,8,8,8,7,6,6,2,6
Static Function,"perform_gamma_threshold_tests",22,0,22,6,1,0,0,0,1,0,8,5,5,0,0,1,1,1,1,0,0,0,0
Static Function,"perform_gamma_transform_tests",19,0,19,6,1,0,0,0,1,0,10,6,6,0,0,1,1,1,1,0,0,0,0
Static Function,"perform_interlace_macro_validation",97,0,97,23,14,0,0,1,15,1,50,47,22,3,26,15,15,15,15,35,35,4,35
Static Function,"perform_one_test",30,0,30,8,1,0,0,1,1,0,19,7,6,0,1,1,1,1,1,0,0,0,0
Static Function,"perform_one_test",54,1,54,12,18,0,0,3,15,1,24,33,13,0,22,9,9,9,9,18,17,4,16
Static Function,"perform_one_test_safe",16,0,10,3,1,2,4,0,2,0,4,2,1,0,1,2,2,2,1,0,0,1,0
Static Function,"perform_size_test",16,0,12,2,5,2,2,0,5,1,5,9,1,0,8,5,5,5,5,4,4,1,4
Static Function,"perform_standard_test",14,0,14,2,6,0,0,0,6,1,5,11,1,0,10,6,6,6,6,5,5,1,5
Static Function,"perform_transform_test",32,0,32,10,2,0,0,0,1,0,17,10,10,0,0,1,1,1,1,0,0,0,0
Static Function,"pixel_cmp",25,0,20,1,4,5,3,1,5,1,12,7,0,0,7,5,5,5,5,6,6,2,6
Static Function,"pixel_copy",19,1,19,5,2,0,0,0,2,0,10,5,3,1,1,2,2,2,1,1,0,1,0
Static Function,"pixel_depth_of_type",5,2,5,2,1,0,0,2,1,0,1,2,1,0,1,1,1,1,1,0,0,0,0
File,"png-fix-itxt.c_main.c",79,,79,9,22,0,0,,,,69,41,9,6,36,,,,,,,5,
File,"png2pnm.c_main.c",93,,83,0,0,9,2,,,,45,0,0,0,0,,,,,,,0,
File,"png2pnm.c_png2pnm.c",183,,171,0,0,11,4,,,,95,0,0,0,0,,,,,,,0,
File,"png2pnm.c_usage.c",20,,16,0,0,1,3,,,,11,0,0,0,0,,,,,,,0,
Static Function,"png_cexcept_error",11,0,8,1,1,1,2,0,2,0,3,2,0,1,1,2,2,2,1,0,0,1,0
Static Function,"png_col_from_pass_col",16,1,16,1,10,0,0,1,8,1,9,18,0,7,11,8,2,8,8,0,0,1,0
Static Function,"png_col_in_interlace_pass",10,0,10,2,5,0,0,1,3,0,7,6,1,0,7,3,3,3,3,3,3,2,3
Static Function,"png_exp",4,0,4,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"png_exp16bit",4,0,4,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"png_exp8bit",4,0,4,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Function,"png_far_to_near",11,0,11,6,1,0,0,1,1,0,6,6,5,0,1,1,1,1,1,0,0,0,0
Function,"png_far_to_near",11,0,11,3,1,0,0,1,1,0,6,3,2,0,1,1,1,1,1,0,0,0,0
Function,"png_fixed_warning",4,0,4,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"png_flush",8,0,8,2,0,0,0,0,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
Function,"png_flush",6,0,6,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"png_have_neon",7,0,7,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"png_have_neon",21,0,21,5,4,0,0,2,2,0,8,9,5,0,4,2,2,2,1,1,0,1,0
Static Function,"png_have_neon",90,0,86,12,54,2,2,1,52,2,40,66,11,3,53,24,17,32,20,78,78,5,77
Static Function,"png_log16bit",6,0,6,0,1,0,0,1,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"png_log8bit",6,0,6,0,1,0,0,1,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"png_pass_col_shift",29,0,29,2,21,0,0,1,49,2,17,31,4,0,31,14,11,14,14,25,25,4,25
Static Function,"png_pass_cols",16,0,16,2,4,0,0,1,4,1,13,7,2,0,9,4,4,4,4,2,2,3,2
Static Function,"png_pass_row_shift",28,0,28,2,20,0,0,1,41,2,16,29,4,0,29,13,11,13,13,21,21,4,21
Static Function,"png_pass_rows",16,0,16,2,4,0,0,1,4,1,13,7,2,0,9,4,4,4,4,2,2,3,2
Static Function,"png_pass_start_col",9,0,9,2,5,0,0,1,4,1,8,8,2,0,10,4,4,4,4,5,5,3,5
Static Function,"png_pass_start_row",9,0,9,2,5,0,0,1,4,1,8,8,2,0,10,4,4,4,4,5,5,3,5
Function,"png_read_data",9,0,9,3,0,0,0,0,1,0,3,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"png_read_data",11,0,11,2,1,0,0,0,2,0,3,2,1,0,1,2,2,2,1,0,0,1,0
Static Function,"png_row_from_pass_row",16,1,16,1,10,0,0,1,8,1,9,18,0,7,11,8,2,8,8,0,0,1,0
Static Function,"png_row_in_interlace_pass",10,0,10,2,5,0,0,1,3,0,7,6,1,0,7,3,3,3,3,3,3,2,3
Function,"png_warning",4,0,4,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"png_write_data",10,0,10,3,1,0,0,0,2,0,3,3,2,0,1,2,2,2,1,0,0,1,0
Function,"png_write_data",8,0,8,2,0,0,0,0,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
File,"pngfix.c_IDAT_end.c",11,,11,6,1,0,0,,,,7,8,8,0,0,,,,,,,0,
File,"pngfix.c_IDAT_list_end.c",13,,13,6,0,0,0,,,,6,8,8,0,0,,,,,,,0,
File,"pngfix.c_IDAT_list_extend.c",19,,19,6,2,0,0,,,,10,10,8,0,2,,,,,,,1,
File,"pngfix.c_IDAT_list_init.c",7,,7,2,0,0,0,,,,3,3,3,0,0,,,,,,,0,
File,"pngfix.c_allocate.c",15,,15,5,2,0,0,,,,5,9,8,0,1,,,,,,,1,
File,"pngfix.c_chunk_end.c",7,,7,3,1,0,0,,,,3,4,4,0,0,,,,,,,0,
File,"pngfix.c_chunk_message.c",5,,5,2,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"pngfix.c_clear.c",6,,6,2,0,0,0,,,,2,3,3,0,0,,,,,,,0,
File,"pngfix.c_control_end.c",5,,5,2,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"pngfix.c_crc_init_4.c",8,,8,1,0,0,0,,,,4,1,1,0,0,,,,,,,0,
File,"pngfix.c_crc_one_byte.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"pngfix.c_current_type.c",14,,14,2,2,0,0,,,,4,4,2,1,1,,,,,,,1,
File,"pngfix.c_error_handler.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"pngfix.c_file_end.c",24,,24,9,2,0,0,,,,11,14,11,0,3,,,,,,,2,
File,"pngfix.c_file_getpos.c",9,,9,4,1,0,0,,,,2,6,5,0,1,,,,,,,1,
File,"pngfix.c_file_setpos.c",9,,9,4,1,0,0,,,,2,6,5,0,1,,,,,,,1,
File,"pngfix.c_get_control.c",7,,7,4,0,0,0,,,,2,6,6,0,0,,,,,,,0,
File,"pngfix.c_global_end.c",9,,9,4,1,0,0,,,,5,6,5,0,1,,,,,,,0,
File,"pngfix.c_global_init.c",14,,14,3,0,0,0,,,,10,4,4,0,0,,,,,,,0,
File,"pngfix.c_main.c",20,,20,4,3,0,0,,,,6,7,4,0,3,,,,,,,0,
File,"pngfix.c_make_random_bytes.c",18,,18,2,1,0,0,,,,13,3,2,0,3,,,,,,,1,
File,"pngfix.c_one_file.c",14,,14,7,1,0,0,,,,7,10,9,0,1,,,,,,,0,
File,"pngfix.c_process_iTXt.c",43,,43,8,2,0,0,,,,22,12,10,0,2,,,,,,,0,
File,"pngfix.c_read_byte.c",34,,27,5,5,5,2,,,,13,10,7,0,3,,,,,,,1,
File,"pngfix.c_stop_invalid.c",5,,5,3,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"pngfix.c_strcode.c",15,,15,1,9,0,0,,,,8,11,1,0,10,,,,,,,1,
File,"pngfix.c_type_char.c",8,,8,1,0,0,0,,,,2,1,1,0,0,,,,,,,0,
File,"pngfix.c_type_name.c",8,,8,2,0,0,0,,,,4,3,3,0,0,,,,,,,0,
File,"pngfix.c_type_sep.c",6,,6,2,0,0,0,,,,2,2,2,0,0,,,,,,,0,
File,"pngfix.c_uarb_mult32.c",13,,13,3,2,0,0,,,,4,5,3,0,2,,,,,,,1,
File,"pngfix.c_uarb_printx.c",13,,13,3,3,0,0,,,,3,6,3,1,2,,,,,,,2,
File,"pngfix.c_usage.c",177,,170,7,1,5,4,,,,8,8,7,0,1,,,,,,,0,
File,"pngfix.c_warning_handler.c",7,,7,1,0,0,0,,,,2,1,1,0,0,,,,,,,0,
File,"pngfix.c_zlib_end.c",48,,48,12,10,0,0,,,,24,26,14,0,12,,,,,,,3,
File,"pngfix.c_zlib_flevel.c",13,,13,2,1,0,0,,,,6,4,3,0,1,,,,,,,0,
File,"pngimage.c_buffer_destroy.c",7,,7,4,2,0,0,,,,3,8,6,0,2,,,,,,,0,
File,"pngimage.c_buffer_destroy_list.c",10,,10,3,3,0,0,,,,3,7,4,0,3,,,,,,,1,
File,"pngimage.c_buffer_extend.c",12,,12,5,1,0,0,,,,7,6,5,0,1,,,,,,,0,
File,"pngimage.c_buffer_from_file.c",38,,38,7,10,0,0,,,,15,20,10,4,8,,,,,,,4,
File,"pngimage.c_buffer_read.c",37,,37,7,0,0,0,,,,17,9,9,0,0,,,,,,,0,
File,"pngimage.c_buffer_start_read.c",6,,6,1,0,0,0,,,,2,2,2,0,0,,,,,,,0,
File,"pngimage.c_buffer_start_write.c",7,,7,1,0,0,0,,,,3,2,2,0,0,,,,,,,0,
File,"pngimage.c_compare_read.c",191,,188,22,39,0,3,,,,107,70,26,7,40,,,,,,,3,
File,"pngimage.c_display_clean.c",13,,10,3,1,1,2,,,,7,5,4,0,1,,,,,,,0,
File,"pngimage.c_display_clean_read.c",6,,6,2,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"pngimage.c_display_clean_write.c",6,,6,2,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"pngimage.c_display_destroy.c",8,,5,2,0,1,2,,,,2,3,3,0,0,,,,,,,0,
File,"pngimage.c_display_error.c",6,,6,1,0,0,0,,,,2,1,1,0,0,,,,,,,0,
File,"pngimage.c_display_warning.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"pngimage.c_first_transform.c",5,,5,1,1,0,0,,,,1,2,1,0,1,,,,,,,0,
File,"pngimage.c_is_bad_combo.c",13,,13,4,4,0,0,,,,6,8,4,0,6,,,,,,,2,
File,"pngimage.c_is_combo.c",5,,5,1,1,0,0,,,,1,2,1,0,1,,,,,,,0,
File,"pngimage.c_main.c",6,,6,2,1,0,0,,,,2,3,2,0,1,,,,,,,0,
File,"pngimage.c_read_function.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"pngimage.c_read_png.c",38,,23,9,3,12,4,,,,22,13,10,0,3,,,,,,,1,
File,"pngimage.c_test_one_file.c",88,,63,15,27,38,4,,,,36,36,18,3,18,,,,,,,4,
File,"pngimage.c_write_function.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"pngimage.c_write_png.c",30,,27,9,3,2,2,,,,13,13,10,0,3,,,,,,,1,
File,"pngpixel.c_component.c",21,,21,4,8,0,0,,,,12,17,3,6,8,,,,,,,1,
File,"pngpixel.c_main.c",109,,109,27,20,0,0,,,,53,59,35,7,21,,,,,,,9,
File,"pngpixel.c_print_pixel.c",55,,55,10,0,0,0,,,,19,10,10,0,0,,,,,,,0,
File,"pngrio.c_png_default_read_data.c",10,,10,1,0,0,0,,,,4,1,1,0,0,,,,,,,0,
File,"pngrio.c_png_read_data.c",9,,9,3,0,0,0,,,,3,3,3,0,0,,,,,,,0,
File,"pngrio.c_png_set_read_fn.c",22,,21,1,0,0,1,,,,8,1,1,0,0,,,,,,,0,
File,"pngstest.c_YfromRGBint.c",8,,8,5,4,0,0,,,,4,6,5,0,1,,,,,,,0,
File,"pngstest.c_allocbuffer.c",22,,22,7,2,0,0,,,,10,11,8,0,3,,,,,,,2,
File,"pngstest.c_check16.c",9,,9,2,6,0,0,,,,4,6,2,0,4,,,,,,,2,
File,"pngstest.c_checkbuffer.c",16,,16,5,3,0,0,,,,6,9,5,0,4,,,,,,,1,
File,"pngstest.c_checkopaque.c",13,,13,3,4,0,0,,,,4,7,3,1,3,,,,,,,1,
File,"pngstest.c_closestinteger.c",5,,5,2,1,0,0,,,,1,3,2,0,1,,,,,,,0,
File,"pngstest.c_cmppixel.c",71,,71,9,20,0,0,,,,33,38,9,1,28,,,,,,,2,
File,"pngstest.c_compare_two_images.c",217,,217,25,23,0,0,,,,116,46,26,2,18,,,,,,,3,
File,"pngstest.c_component_loc.c",45,,27,1,3,14,4,,,,17,4,1,1,2,,,,,,,1,
File,"pngstest.c_format_default.c",32,,22,3,2,5,6,,,,10,4,3,0,1,,,,,,,1,
File,"pngstest.c_format_init.c",7,,7,3,0,0,0,,,,5,3,3,0,0,,,,,,,0,
File,"pngstest.c_format_is_initial.c",9,,8,2,1,0,1,,,,5,3,2,0,1,,,,,,,0,
File,"pngstest.c_format_isset.c",6,,5,1,0,0,1,,,,1,1,1,0,0,,,,,,,0,
File,"pngstest.c_format_set.c",7,,7,1,1,0,0,,,,2,2,1,0,1,,,,,,,0,
File,"pngstest.c_formatof.c",15,,15,5,1,0,0,,,,8,6,6,0,1,,,,,,,0,
File,"pngstest.c_freebuffer.c",8,,8,2,0,0,0,,,,4,2,2,0,0,,,,,,,0,
